Tipo,CDA,Product SKU SAP,SKU,Tipo Documento Factu,Numero de Serie,Correl. Serie,Marca,Cantidad C.U,Cantidad C.F,Ingresos en Soles,Fee 1,Importe Total Factura,Ventas Brutas
Ventas,DISTRIBUIDORA EMBID S A C,251621,COCA-COLA PET 1LX6,FACTURA,818,98817,COCA-COLA,73.969,70,923.3,85.61,1176.12,996.7118644
Ventas,DISTRIBUIDORA EMBID S A C,251621,COCA-COLA PET 1LX6,FACTURA,818,98819,COCA-COLA,21.134,20,270.4,24.46,345.78,293.0338983
Ventas,DISTRIBUIDORA EMBID S A C,251621,COCA-COLA PET 1LX6,FACTURA,818,98959,COCA-COLA,57.59,54.5,775.54,66.65,999.29,846.8559322
Ventas,DISTRIBUIDORA EMBID S A C,251621,COCA-COLA PET 1LX6,FACTURA,818,98960,COCA-COLA,2.113,2,37.4,2.45,49.86,42.25423729
Ventas,DISTRIBUIDORA EMBID S A C,251621,COCA-COLA PET 1LX6,FACTURA,818,98961,COCA-COLA,42.268,40,527.6,48.92,672.07,569.5508475
Ventas,DISTRIBUIDORA EMBID S A C,251621,COCA-COLA PET 1LX6,FACTURA,818,98963,COCA-COLA,48.608,46,621.92,56.26,795.27,673.9576271
Ventas,DISTRIBUIDORA EMBID S A C,251621,COCA-COLA PET 1LX6,FACTURA,818,99108,COCA-COLA,68.157,64.5,917.84,78.88,1182.66,1002.254237
Ventas,DISTRIBUIDORA EMBID S A C,251621,COCA-COLA PET 1LX6,FACTURA,818,99110,COCA-COLA,13.737,13,171.47,15.9,218.42,185.1016949
Ventas,DISTRIBUIDORA EMBID S A C,251621,COCA-COLA PET 1LX6,FACTURA,818,99112,COCA-COLA,111.482,105.5,1426.36,129.03,1823.93,1545.70339
Ventas,DISTRIBUIDORA EMBID S A C,251621,COCA-COLA PET 1LX6,FACTURA,818,99370,COCA-COLA,65.515,62,882.26,75.83,1136.81,963.3983051
Ventas,DISTRIBUIDORA EMBID S A C,251621,COCA-COLA PET 1LX6,FACTURA,818,99372,COCA-COLA,10.567,10,131.9,12.23,168.02,142.3898305
Ventas,DISTRIBUIDORA EMBID S A C,251621,COCA-COLA PET 1LX6,FACTURA,818,99374,COCA-COLA,46.495,44,594.88,53.81,760.69,644.6525424
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96219,SAN LUIS,649.883,246,3721.98,940.46,2759.1,2338.220339
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96220,SAN LUIS,21.134,8,126.08,30.58,95.67,81.07627119
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96222,SAN LUIS,58.12,22,326.26,84.11,238.96,202.5084746
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96346,SAN LUIS,581.196,220,3328.6,841.06,2467.5,2091.101695
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96347,SAN LUIS,15.851,6,94.56,22.94,71.74,60.79661017
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96348,SAN LUIS,52.836,20,278.8,76.46,196.23,166.2966102
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96350,SAN LUIS,178.322,67.5,1001.03,258.05,733.18,621.3389831
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96387,SAN LUIS,657.368,248.833,3764.85,951.29,2790.89,2365.161017
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96388,SAN LUIS,9.246,3.5,55.16,13.38,41.87,35.48305085
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96389,SAN LUIS,145.299,55,766.7,210.27,539.63,457.3135593
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96391,SAN LUIS,63.403,24,355.92,91.75,260.7,220.9322034
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96457,SAN LUIS,50.194,19,280.25,0,0,0
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96459,SAN LUIS,1102.952,417.5,6316.78,1596.1,4682.64,3968.338983
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96460,SAN LUIS,9.246,3.5,55.16,13.38,41.87,35.48305085
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96461,SAN LUIS,95.105,36,501.84,137.63,353.21,299.3305085
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96463,SAN LUIS,52.836,20,296.6,76.46,217.24,184.1016949
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96604,SAN LUIS,129.008,48.833,720.29,0,0,0
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96605,SAN LUIS,1950.089,738.167,11168.46,2822.01,8279.2,7016.271186
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96606,SAN LUIS,47.552,18,283.68,68.81,215.27,182.4322034
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96607,SAN LUIS,76.612,29,404.26,110.87,284.53,241.1271186
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96608,SAN LUIS,26.418,10,144.1,38.23,103.66,87.84745763
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96609,SAN LUIS,2.642,1,14.83,3.82,10.87,9.211864407
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96735,SAN LUIS,151.904,57.5,848.13,0,0,0
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96736,SAN LUIS,2258.299,854.833,12933.63,3268.03,9587.71,8125.177966
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96737,SAN LUIS,2.642,1,15.76,3.82,11.97,10.1440678
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96738,SAN LUIS,26.418,10,144.1,38.23,103.66,87.84745763
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,96739,SAN LUIS,63.403,24,355.92,91.75,260.7,220.9322034
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,98519,SAN LUIS,597.047,226,3419.38,864,2534.78,2148.118644
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,98520,SAN LUIS,1.321,0.5,7.88,1.91,5.98,5.06779661
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,98521,SAN LUIS,26.418,10,139.4,38.23,98.12,83.15254237
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,98523,SAN LUIS,55.478,21,311.43,80.28,228.11,193.3135593
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,98668,SAN LUIS,457.031,173,2617.49,661.38,1940.36,1644.372881
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,98669,SAN LUIS,7.925,3,47.28,11.47,35.88,30.40677966
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,98670,SAN LUIS,52.836,20,278.8,76.46,196.23,166.2966102
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,98672,SAN LUIS,80.575,30.5,452.32,116.6,331.3,280.7627119
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,98815,SAN LUIS,561.383,212.5,3215.13,812.39,2383.39,2019.822034
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,98816,SAN LUIS,9.246,3.5,55.16,13.38,41.87,35.48305085
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,98817,SAN LUIS,388.345,147,2049.18,561.98,1442.31,1222.29661
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,98819,SAN LUIS,177.001,67,993.61,256.14,727.74,616.7288136
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,98959,SAN LUIS,581.636,220.167,3331.12,841.7,2469.36,2092.677966
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,98960,SAN LUIS,9.246,3.5,55.16,13.38,41.87,35.48305085
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,98961,SAN LUIS,147.941,56,780.64,214.09,549.44,465.6271186
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,98963,SAN LUIS,108.314,41,608.03,156.74,445.34,377.4067797
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,99108,SAN LUIS,672.778,254.667,3853.11,973.59,2856.31,2420.601695
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,99109,SAN LUIS,21.134,8,126.08,30.58,95.67,81.07627119
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,99110,SAN LUIS,52.836,20,278.8,76.46,196.23,166.2966102
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,99112,SAN LUIS,147.941,56,830.48,214.09,608.25,515.4661017
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,99370,SAN LUIS,760.838,288,4357.44,1101.02,3230.18,2737.440678
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,99371,SAN LUIS,3.963,1.5,23.64,5.74,17.94,15.20338983
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,99372,SAN LUIS,132.09,50,697,191.15,490.59,415.7542373
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,99373,SAN LUIS,52.836,20,288.2,76.46,207.33,175.7033898
Ventas,DISTRIBUIDORA EMBID S A C,251641,SAN LUIS SIN GAS PFM 2.5LX6,FACTURA,818,99374,SAN LUIS,124.165,47,697.01,179.68,510.5,432.6271186
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96218,SAN LUIS,21.134,12.8,183.94,0,0,0
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96219,SAN LUIS,350.033,212,3146.08,506.47,2833.05,2400.889831
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96220,SAN LUIS,35.774,21.667,334.75,51.76,305.15,258.6016949
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96222,SAN LUIS,1.651,1,14.1,2.39,12.48,10.57627119
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96225,SAN LUIS,135.39,82,1216.88,195.9,728.2,617.1186441
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96344,SAN LUIS,28.729,17.4,250.04,0,0,0
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96346,SAN LUIS,413.546,250.467,3716.93,598.37,3347.11,2836.533898
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96347,SAN LUIS,86.738,52.533,811.64,125.5,739.84,626.9830508
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96348,SAN LUIS,33.022,20,273.8,47.78,240.13,203.5
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96350,SAN LUIS,46.231,28,394.8,66.89,349.74,296.3898305
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96355,SAN LUIS,4.953,3,44.52,7.17,31.13,26.38135593
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96356,SAN LUIS,543.212,329,4882.36,785.98,2921.74,2476.050847
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96386,SAN LUIS,24.546,14.867,213.63,0,0,0
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96387,SAN LUIS,366.104,221.733,3290.52,529.72,2963.12,2511.118644
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96388,SAN LUIS,47.111,28.533,440.84,68.17,401.85,340.5508475
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96391,SAN LUIS,14.86,9,126.9,21.5,112.42,95.27118644
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96394,SAN LUIS,269.129,163,2418.92,389.41,1447.55,1226.737288
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96457,SAN LUIS,36.434,22.067,317.1,0,0,0
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96459,SAN LUIS,631.161,382.267,5672.84,913.24,5108.41,4329.161017
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96460,SAN LUIS,56.137,34,525.3,81.23,478.83,405.7881356
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96461,SAN LUIS,237.758,144,1971.36,344.02,1728.94,1465.20339
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96463,SAN LUIS,64.393,39,549.9,93.17,487.13,412.8220339
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96465,SAN LUIS,39.626,24,356.16,57.34,284.83,241.3813559
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96471,SAN LUIS,61.091,37,549.08,88.39,328.58,278.4576271
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96604,SAN LUIS,34.233,20.733,297.94,0,0,0
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96605,SAN LUIS,764.679,463.133,6872.9,1106.43,6189.08,5244.983051
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96606,SAN LUIS,91.911,55.667,860.05,132.99,783.96,664.3728814
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96609,SAN LUIS,18.162,11,155.1,26.28,137.39,116.4322034
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96611,SAN LUIS,49.533,30,445.2,71.67,391.93,332.1440678
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96613,SAN LUIS,19.813,12,178.08,28.67,151.38,128.2881356
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96614,SAN LUIS,39.626,24,356.16,57.34,284.83,241.3813559
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96620,SAN LUIS,1102.935,668,9913.12,1595.85,5932.27,5027.347458
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96735,SAN LUIS,49.643,30.067,432.06,0,0,0
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96736,SAN LUIS,2079.726,1259.6,18692.46,3009.18,16832.65,14264.95763
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96737,SAN LUIS,85.087,51.533,796.19,123.11,725.76,615.0508475
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96739,SAN LUIS,31.371,19,267.9,45.39,237.32,201.1186441
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96741,SAN LUIS,148.599,90,1335.6,215.01,1193.74,1011.644068
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96742,SAN LUIS,39.626,24,356.16,57.34,302.78,256.5932203
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96743,SAN LUIS,19.813,12,178.08,28.67,142.4,120.6779661
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,96750,SAN LUIS,54.486,33,489.72,78.84,293.06,248.3559322
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98518,SAN LUIS,31.041,18.8,270.16,0,0,0
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98519,SAN LUIS,414.096,250.8,3721.87,599.16,3351.57,2840.313559
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98520,SAN LUIS,36.544,22.133,341.96,52.88,311.71,264.1610169
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98524,SAN LUIS,9.907,6,89.04,14.33,71.21,60.34745763
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98531,SAN LUIS,1190.443,721,10699.64,1722.47,6402.93,5426.211864
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98666,SAN LUIS,38.306,23.2,333.38,0,0,0
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98668,SAN LUIS,475.077,287.733,4269.96,687.4,3845.12,3258.576271
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98669,SAN LUIS,77.712,47.067,727.18,112.44,662.85,561.7372881
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98672,SAN LUIS,90.811,55,775.5,131.4,686.96,582.1694915
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98674,SAN LUIS,9.907,6,89.04,14.33,71.21,60.34745763
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98682,SAN LUIS,1327.484,804,11931.36,1920.76,7140.03,6050.872881
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98814,SAN LUIS,27.849,16.867,242.37,0,0,0
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98815,SAN LUIS,413.656,250.533,3717.91,598.52,3348,2837.288136
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98816,SAN LUIS,57.018,34.533,533.54,82.5,486.35,412.1610169
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98817,SAN LUIS,366.544,222,3039.18,530.36,2665.43,2258.838983
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98819,SAN LUIS,14.86,9,126.9,21.5,112.42,95.27118644
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98822,SAN LUIS,9.907,6,89.04,14.33,71.21,60.34745763
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98830,SAN LUIS,1593.312,965,14320.6,2305.39,8569.81,7262.550847
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98835,SAN LUIS,1.651,1,15.45,2.39,9.4,7.966101695
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98958,SAN LUIS,37.205,22.533,323.8,0,0,0
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98959,SAN LUIS,550.257,333.267,4945.68,796.17,4453.63,3774.262712
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98960,SAN LUIS,54.486,33,509.85,78.84,464.75,393.8559322
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98963,SAN LUIS,84.206,51,719.1,121.84,637,539.8305085
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98965,SAN LUIS,19.813,12,178.08,28.67,142.4,120.6779661
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,98973,SAN LUIS,317.011,192,2849.28,458.69,1705.06,1444.966102
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,99107,SAN LUIS,36.214,21.933,315.18,0,0,0
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,99108,SAN LUIS,560.604,339.533,5038.67,811.15,4537.35,3845.211864
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,99109,SAN LUIS,46.231,28,432.6,66.89,394.34,334.1864407
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,99112,SAN LUIS,14.86,9,126.9,21.5,112.42,95.27118644
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,99114,SAN LUIS,49.533,30,445.2,71.67,391.93,332.1440678
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,99124,SAN LUIS,455.704,276,4095.84,659.36,2451.05,2077.161017
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,99368,SAN LUIS,35.113,21.267,305.6,0,0,0
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,99370,SAN LUIS,559.063,338.6,5024.82,808.92,4524.86,3834.627119
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,99371,SAN LUIS,29.72,18,278.1,43,253.51,214.8389831
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,99374,SAN LUIS,14.86,9,126.9,21.5,112.42,95.27118644
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,99379,SAN LUIS,19.813,12,178.08,28.67,142.4,120.6779661
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,99383,SAN LUIS,6.604,4,59.36,9.56,44.49,37.70338983
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,99387,SAN LUIS,1396.831,846,12554.64,2021.09,7513.01,6366.957627
Ventas,DISTRIBUIDORA EMBID S A C,252322,SAN LUIS SIN GAS PET 625MLX15,FACTURA,818,99391,SAN LUIS,33.022,20,309,47.78,188.33,159.6016949
Ventas,DISTRIBUIDORA EMBID S A C,252323,SAN LUIS CON GAS PET 625MLX15,FACTURA,818,96219,SAN LUIS,8.256,5,74.2,11.95,66.81,56.61864407
Ventas,DISTRIBUIDORA EMBID S A C,252323,SAN LUIS CON GAS PET 625MLX15,FACTURA,818,96347,SAN LUIS,6.604,4,61.8,9.56,56.33,47.73728814
Ventas,DISTRIBUIDORA EMBID S A C,252323,SAN LUIS CON GAS PET 625MLX15,FACTURA,818,96387,SAN LUIS,8.256,5,74.2,11.95,66.81,56.61864407
Ventas,DISTRIBUIDORA EMBID S A C,252323,SAN LUIS CON GAS PET 625MLX15,FACTURA,818,96388,SAN LUIS,1.651,1,15.45,2.39,14.08,11.93220339
Ventas,DISTRIBUIDORA EMBID S A C,252323,SAN LUIS CON GAS PET 625MLX15,FACTURA,818,96459,SAN LUIS,8.256,5,74.2,11.95,66.81,56.61864407
Ventas,DISTRIBUIDORA EMBID S A C,252323,SAN LUIS CON GAS PET 625MLX15,FACTURA,818,96460,SAN LUIS,16.511,10,154.5,23.89,140.83,119.3474576
Ventas,DISTRIBUIDORA EMBID S A C,252323,SAN LUIS CON GAS PET 625MLX15,FACTURA,818,96463,SAN LUIS,3.302,2,28.2,4.78,24.97,21.16101695
